"1000","1000","9179","default","2018-11-16 16:18:15","2018-11-16 16:18:15","2018-11-16 16:18:15","0","0","NORMAL_CLEARING","2a5b9188-e978-11e8-8cae-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","9179","default","2018-11-16 16:18:20","2018-11-16 16:18:20","2018-11-16 16:18:20","0","0","NORMAL_CLEARING","2dbd69aa-e978-11e8-8cbc-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","9198","default","2018-11-16 16:18:52","2018-11-16 16:18:52","2018-11-16 16:19:04","12","12","NORMAL_CLEARING","4087d426-e978-11e8-8cca-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","9664","default","2018-11-16 16:39:50","2018-11-16 16:39:50","2018-11-16 16:40:42","52","52","NORMAL_CLEARING","2e1d0920-e97b-11e8-8cd8-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","9193","default","2018-11-16 16:44:34","2018-11-16 16:44:34","2018-11-16 16:44:50","16","16","NORMAL_CLEARING","d7c94a06-e97b-11e8-8ceb-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","9193","default","2018-11-16 16:44:54","2018-11-16 16:44:54","2018-11-16 16:44:55","1","1","NORMAL_CLEARING","e37dfbee-e97b-11e8-8cf9-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","9194","default","2018-11-16 16:44:58","2018-11-16 16:44:58","2018-11-16 16:44:58","0","0","NORMAL_CLEARING","e61e216c-e97b-11e8-8d07-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","9194","default","2018-11-16 16:45:03","2018-11-16 16:45:03","2018-11-16 16:45:03","0","0","NORMAL_CLEARING","e8ccc814-e97b-11e8-8d15-672a8d81f479","","1000","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 17:38:44","","2018-11-16 17:39:41","57","0","NORMAL_CLEARING","6916f24a-e983-11e8-8d56-672a8d81f479","","","PCMU","PCMU"
"1000","1000","1000","default","2018-11-16 17:38:43","2018-11-16 17:38:43","2018-11-16 17:39:41","58","58","NORMAL_CLEARING","6859a0b4-e983-11e8-8d25-672a8d81f479","6916dbca-e983-11e8-8d52-672a8d81f479","1000","PCMU","PCMU"
"1000","1000","4000","default","2018-11-16 17:39:50","2018-11-16 17:39:50","2018-11-16 17:40:06","16","16","NORMAL_CLEARING","8ff07878-e983-11e8-8d5c-672a8d81f479","","1000","PCMU","PCMU"
"1000","1000","4000","default","2018-11-16 17:40:12","2018-11-16 17:40:12","2018-11-16 17:40:28","16","16","NORMAL_CLEARING","9d3d808e-e983-11e8-8d6b-672a8d81f479","","1000","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 17:40:52","","2018-11-16 17:41:37","45","0","NORMAL_CLEARING","b4f0c100-e983-11e8-8dab-672a8d81f479","","","PCMU","PCMU"
"ugoli","1000","1000","default","2018-11-16 17:40:50","2018-11-16 17:40:51","2018-11-16 17:41:37","47","46","NORMAL_CLEARING","b42dbca0-e983-11e8-8d7a-672a8d81f479","b4f0ab02-e983-11e8-8da7-672a8d81f479","1000","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 17:41:42","","2018-11-16 17:41:50","8","0","ORIGINATOR_CANCEL","d31c97b2-e983-11e8-8de4-672a8d81f479","","","PCMU","PCMU"
"ugoli","1000","1000","default","2018-11-16 17:41:41","2018-11-16 17:41:41","2018-11-16 17:41:50","9","9","NORMAL_CLEARING","d262fadc-e983-11e8-8db3-672a8d81f479","d31c8196-e983-11e8-8de0-672a8d81f479","1000","PCMU","PCMU"
"ugoli","1000","4000","default","2018-11-16 17:42:06","2018-11-16 17:42:06","2018-11-16 17:42:23","17","17","NORMAL_CLEARING","e0f81f50-e983-11e8-8dea-672a8d81f479","","1000","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 17:47:31","","2018-11-16 17:47:32","1","0","ORIGINATOR_CANCEL","a31522c2-e984-11e8-8e2a-672a8d81f479","","","PCMU","PCMU"
"ugoli","1000","1000","default","2018-11-16 17:47:30","2018-11-16 17:47:30","2018-11-16 17:47:32","2","2","NORMAL_CLEARING","a25e4c3c-e984-11e8-8df9-672a8d81f479","a3150dd2-e984-11e8-8e26-672a8d81f479","1000","PCMU","PCMU"
"ugoli","1000","1000","default","2018-11-16 17:47:39","2018-11-16 17:47:39","2018-11-16 17:47:49","10","10","NORMAL_CLEARING","a7932fb0-e984-11e8-8e30-672a8d81f479","a846a8d8-e984-11e8-8e5d-672a8d81f479","1000","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 17:47:40","","2018-11-16 17:47:49","9","0","NORMAL_CLEARING","a846bf26-e984-11e8-8e61-672a8d81f479","","","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 17:48:38","","2018-11-16 17:50:32","114","0","NORMAL_CLEARING","cab5d150-e984-11e8-8e99-672a8d81f479","","","PCMU","PCMU"
"ugoli","1000","1001","default","2018-11-16 17:48:07","2018-11-16 17:48:37","2018-11-16 17:50:32","145","115","NORMAL_CLEARING","b88e7e14-e984-11e8-8e68-672a8d81f479","cab5ba94-e984-11e8-8e95-672a8d81f479","1000","PCMU","PCMU"
"ugoli","1000","4000","default","2018-11-16 17:50:42","2018-11-16 17:50:42","2018-11-16 17:51:04","22","22","NORMAL_CLEARING","14946764-e985-11e8-8e9f-672a8d81f479","","1000","PCMU","PCMU"
"ugoli","1000","1001","default","2018-11-16 17:52:15","2018-11-16 17:52:45","2018-11-16 17:54:21","126","96","NORMAL_CLEARING","4c025e2c-e985-11e8-8ec1-672a8d81f479","5e82629a-e985-11e8-8eee-672a8d81f479","1000","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 17:52:46","","2018-11-16 17:54:21","95","0","ORIGINATOR_CANCEL","5e82788e-e985-11e8-8ef2-672a8d81f479","","","PCMU","PCMU"
"ugoli","1000","9664","default","2018-11-16 17:51:20","2018-11-16 17:51:20","2018-11-16 17:54:25","185","185","NORMAL_CLEARING","2bc111da-e985-11e8-8eae-672a8d81f479","","1000","PCMU","PCMU"
"test","1001","1000","default","2018-11-16 19:22:07","2018-11-16 19:22:32","2018-11-16 19:23:36","89","64","NORMAL_CLEARING","da31b060-e991-11e8-8efe-672a8d81f479","da3c98fe-e991-11e8-8f20-672a8d81f479","1001","PCMU","PCMU"
"test","1001","1001","default","2018-11-16 19:23:47","","2018-11-16 19:24:08","21","0","ORIGINATOR_CANCEL","15c2e39c-e992-11e8-8f28-672a8d81f479","","1001","",""
"ugoli","1000","1000","default","2018-11-16 19:24:21","2018-11-16 19:24:21","2018-11-16 19:24:33","12","12","NORMAL_CLEARING","2a03cb78-e992-11e8-8f4e-672a8d81f479","2ac3a4e8-e992-11e8-8f7a-672a8d81f479","1000","PCMU","PCMU"
"Extension 1000","1000","voicemail","default","2018-11-16 19:24:22","","2018-11-16 19:24:33","11","0","ORIGINATOR_CANCEL","2ac3ba78-e992-11e8-8f7e-672a8d81f479","","","PCMU","PCMU"
"ugoli","1000","1001","default","2018-11-16 19:24:58","","2018-11-16 19:25:14","16","0","ORIGINATOR_CANCEL","40458bce-e992-11e8-8f84-672a8d81f479","","1000","",""
"ugoli","1000","1001","default","2018-11-16 19:25:29","","2018-11-16 19:25:43","14","0","ORIGINATOR_CANCEL","5288128e-e992-11e8-8faa-672a8d81f479","","1000","",""
"ugoli","1000","1001","default","2018-11-16 19:26:08","","2018-11-16 19:26:17","9","0","ORIGINATOR_CANCEL","69b7e538-e992-11e8-8fd0-672a8d81f479","","1000","",""
"test","1001","1000","default","2018-11-16 19:26:26","2018-11-16 19:26:34","2018-11-16 19:26:53","27","19","NORMAL_CLEARING","74b825e2-e992-11e8-8ff6-672a8d81f479","74bff0ce-e992-11e8-9018-672a8d81f479","1001","PCMU","PCMU"
"Extension 1001","1001","voicemail","default","2018-11-16 19:27:08","","2018-11-16 19:27:08","0","0","ORIGINATOR_CANCEL","8d70de12-e992-11e8-9051-672a8d81f479","","","PCMU","PCMU"
"test","1001","1000","default","2018-11-16 19:27:00","2018-11-16 19:27:07","2018-11-16 19:27:08","8","1","NORMAL_CLEARING","88b2e7bc-e992-11e8-9021-672a8d81f479","8d70c788-e992-11e8-904d-672a8d81f479","1001","PCMU","PCMU"
"test","1001","1000","default","2018-11-16 19:27:42","2018-11-16 19:27:57","2018-11-16 19:28:36","54","39","NORMAL_CLEARING","a190634a-e992-11e8-9058-672a8d81f479","a1982e5e-e992-11e8-907a-672a8d81f479","1001","PCMU","PCMU"
"test","1001","5000","default","2018-11-16 19:29:10","2018-11-16 19:29:10","2018-11-16 19:29:25","15","15","NORMAL_CLEARING","d6292920-e992-11e8-9082-672a8d81f479","","1001","PCMU","PCMU"
"test","1001","5000","default","2018-11-16 19:30:06","2018-11-16 19:30:06","2018-11-16 19:30:16","10","10","NORMAL_CLEARING","f76353ae-e992-11e8-9090-672a8d81f479","","1001","G722","G722"
"Extension 1001","1001","voicemail","default","2018-11-16 19:30:36","","2018-11-16 19:30:41","5","0","ORIGINATOR_CANCEL","0972db14-e993-11e8-90cf-672a8d81f479","","","G722","G722"
"test","1001","1001","default","2018-11-16 19:30:35","2018-11-16 19:30:35","2018-11-16 19:30:41","6","6","NORMAL_CLEARING","08c57492-e993-11e8-909f-672a8d81f479","0972c39a-e993-11e8-90cb-672a8d81f479","1001","G722","G722"
"test","1001","0000","default","2018-11-16 19:30:52","","2018-11-16 19:30:52","0","0","NORMAL_CLEARING","131108c6-e993-11e8-90d5-672a8d81f479","","1001","",""
"test","1001","3500","default","2018-11-16 19:33:11","2018-11-16 19:33:11","2018-11-16 19:33:49","38","38","NORMAL_CLEARING","661aa5ea-e993-11e8-90e3-672a8d81f479","","1001","G722","G722"
"test","1001","9664","default","2018-11-16 23:13:37","2018-11-16 23:13:37","2018-11-16 23:14:18","41","41","NORMAL_CLEARING","3183e502-e9b2-11e8-90fb-672a8d81f479","","1001","G722","G722"
"1008","1008","00441902214117","public","2018-11-17 02:24:43","","2018-11-17 02:24:43","0","0","NORMAL_CLEARING","e3b45da0-e9cc-11e8-911e-672a8d81f479","","","",""
"1008","1008","011441902214117","public","2018-11-17 02:29:58","","2018-11-17 02:29:58","0","0","NORMAL_CLEARING","9f13c07c-e9cd-11e8-914d-672a8d81f479","","","",""
"ugoli","1000","1001","default","2018-11-17 02:28:31","2018-11-17 02:28:39","2018-11-17 02:30:34","123","115","NORMAL_CLEARING","6b43d3cc-e9cd-11e8-9123-672a8d81f479","6b4ef91e-e9cd-11e8-9145-672a8d81f479","1000","PCMU","PCMU"
"test","1001","1000","default","2018-11-17 02:30:51","2018-11-17 02:30:55","2018-11-17 02:31:39","48","44","NORMAL_CLEARING","bf18d5d8-e9cd-11e8-9151-672a8d81f479","bf20d2b0-e9cd-11e8-9173-672a8d81f479","1001","G722","G722"
"ugoli","1000","1001","default","2018-11-17 02:32:27","2018-11-17 02:32:33","2018-11-17 02:33:07","40","34","NORMAL_CLEARING","f80e47c4-e9cd-11e8-917b-672a8d81f479","f822528c-e9cd-11e8-919d-672a8d81f479","1000","PCMU","PCMU"
"1008","1008","000441902214117","public","2018-11-17 02:35:09","","2018-11-17 02:35:09","0","0","NORMAL_CLEARING","58d8398e-e9ce-11e8-91a6-672a8d81f479","","","",""
"1008","1008","900441902214117","public","2018-11-17 02:40:14","","2018-11-17 02:40:14","0","0","NORMAL_CLEARING","0e3fba36-e9cf-11e8-91ac-672a8d81f479","","","",""
"1008","1008","010441902214117","public","2018-11-17 02:45:38","","2018-11-17 02:45:38","0","0","NORMAL_CLEARING","cf5adbf6-e9cf-11e8-91b0-672a8d81f479","","","",""
"1008","1008","0011441902214117","public","2018-11-17 02:50:44","","2018-11-17 02:50:44","0","0","NORMAL_CLEARING","862dd4be-e9d0-11e8-91b4-672a8d81f479","","","",""
"1008","1008","9900441902214117","public","2018-11-17 02:55:51","","2018-11-17 02:55:51","0","0","NORMAL_CLEARING","3d2917e6-e9d1-11e8-91b8-672a8d81f479","","","",""
"1008","1008","99900441902214117","public","2018-11-17 03:00:50","","2018-11-17 03:00:50","0","0","NORMAL_CLEARING","ef5f0696-e9d1-11e8-91bc-672a8d81f479","","","",""
"1008","1008","+441902214117","public","2018-11-17 03:06:37","","2018-11-17 03:06:37","0","0","NORMAL_CLEARING","bdf3057a-e9d2-11e8-91c0-672a8d81f479","","","",""
"1008","1008","1790900441902214117","public","2018-11-17 03:11:48","","2018-11-17 03:11:48","0","0","NORMAL_CLEARING","7785052e-e9d3-11e8-91c4-672a8d81f479","","","",""
"1008","1008","1180800441902214117","public","2018-11-17 03:17:14","","2018-11-17 03:17:14","0","0","NORMAL_CLEARING","39e40af2-e9d4-11e8-91c8-672a8d81f479","","","",""
"1008","1008","1799100441902214117","public","2018-11-17 03:22:41","","2018-11-17 03:22:41","0","0","NORMAL_CLEARING","fc9a6302-e9d4-11e8-91cc-672a8d81f479","","","",""
"1008","1008","999900441902214117","public","2018-11-17 03:28:03","","2018-11-17 03:28:03","0","0","NORMAL_CLEARING","bc6cd1b0-e9d5-11e8-91d0-672a8d81f479","","","",""
"1008","1008","9011441902214117","public","2018-11-17 03:33:27","","2018-11-17 03:33:27","0","0","NORMAL_CLEARING","7dbec102-e9d6-11e8-91d4-672a8d81f479","","","",""
"1008","1008","001000441902214117","public","2018-11-17 03:38:44","","2018-11-17 03:38:44","0","0","NORMAL_CLEARING","3a5ce9ba-e9d7-11e8-91d8-672a8d81f479","","","",""
"1008","1008","0010000441902214117","public","2018-11-17 03:44:12","","2018-11-17 03:44:12","0","0","NORMAL_CLEARING","fdd99d98-e9d7-11e8-91dc-672a8d81f479","","","",""
"1008","1008","00100000441902214117","public","2018-11-17 03:49:25","","2018-11-17 03:49:25","0","0","NORMAL_CLEARING","b8e2af3a-e9d8-11e8-91e0-672a8d81f479","","","",""
"1008","1008","0010060441902214117","public","2018-11-17 03:54:29","","2018-11-17 03:54:29","0","0","NORMAL_CLEARING","6d994376-e9d9-11e8-91e6-672a8d81f479","","","",""
"1008","1008","001006441902214117","public","2018-11-17 03:59:34","","2018-11-17 03:59:34","0","0","NORMAL_CLEARING","23f01b68-e9da-11e8-91ea-672a8d81f479","","","",""
"1008","1008","001012441902214117","public","2018-11-17 04:04:39","","2018-11-17 04:04:39","0","0","NORMAL_CLEARING","d988ad8c-e9da-11e8-91ee-672a8d81f479","","","",""
"1008","1008","001011441902214117","public","2018-11-17 04:09:44","","2018-11-17 04:09:44","0","0","NORMAL_CLEARING","8f78b678-e9db-11e8-91f2-672a8d81f479","","","",""
"1008","1008","001010441902214117","public","2018-11-17 04:15:01","","2018-11-17 04:15:01","0","0","NORMAL_CLEARING","4c628174-e9dc-11e8-91f6-672a8d81f479","","","",""
"1008","1008","001001441902214117","public","2018-11-17 04:20:09","","2018-11-17 04:20:09","0","0","NORMAL_CLEARING","038e6778-e9dd-11e8-91fa-672a8d81f479","","","",""
"1008","1008","00100120441902214117","public","2018-11-17 04:25:36","","2018-11-17 04:25:36","0","0","NORMAL_CLEARING","c69d25f6-e9dd-11e8-91fe-672a8d81f479","","","",""
"1008","1008","0010010441902214117","public","2018-11-17 04:30:41","","2018-11-17 04:30:41","0","0","NORMAL_CLEARING","7c5528b2-e9de-11e8-9202-672a8d81f479","","","",""
"1008","1008","100600441902214117","public","2018-11-17 04:35:56","","2018-11-17 04:35:56","0","0","NORMAL_CLEARING","38743808-e9df-11e8-9206-672a8d81f479","","","",""
"1008","1008","1000000441902214117","public","2018-11-17 04:41:01","","2018-11-17 04:41:01","0","0","NORMAL_CLEARING","edc431ae-e9df-11e8-920a-672a8d81f479","","","",""
"1008","1008","10000000441902214117","public","2018-11-17 04:45:57","","2018-11-17 04:45:57","0","0","NORMAL_CLEARING","9e5c7a58-e9e0-11e8-920e-672a8d81f479","","","",""
"1008","1008","100000441902214117","public","2018-11-17 04:50:57","","2018-11-17 04:50:57","0","0","NORMAL_CLEARING","5153cbac-e9e1-11e8-9212-672a8d81f479","","","",""
"1008","1008","101200441902214117","public","2018-11-17 04:55:54","","2018-11-17 04:55:54","0","0","NORMAL_CLEARING","028d6112-e9e2-11e8-9216-672a8d81f479","","","",""
"1008","1008","101000441902214117","public","2018-11-17 05:00:53","","2018-11-17 05:00:53","0","0","NORMAL_CLEARING","b4aca9ca-e9e2-11e8-921a-672a8d81f479","","","",""
"1008","1008","101100441902214117","public","2018-11-17 05:05:57","","2018-11-17 05:05:57","0","0","NORMAL_CLEARING","69fc5802-e9e3-11e8-921e-672a8d81f479","","","",""
"1008","1008","9002441902214117","public","2018-11-17 05:10:55","","2018-11-17 05:10:55","0","0","NORMAL_CLEARING","1b138ea8-e9e4-11e8-9224-672a8d81f479","","","",""
"1008","1008","810441902214117","public","2018-11-17 05:16:02","","2018-11-17 05:16:02","0","0","NORMAL_CLEARING","d20f957a-e9e4-11e8-9228-672a8d81f479","","","",""
"1008","1008","002441902214117","public","2018-11-17 05:21:02","","2018-11-17 05:21:02","0","0","NORMAL_CLEARING","8515ce50-e9e5-11e8-922c-672a8d81f479","","","",""
"1008","1008","800441902214117","public","2018-11-17 05:25:58","","2018-11-17 05:25:58","0","0","NORMAL_CLEARING","354a91c0-e9e6-11e8-9230-672a8d81f479","","","",""
"1008","1008","001441902214117","public","2018-11-17 05:31:01","","2018-11-17 05:31:01","0","0","NORMAL_CLEARING","e9fad436-e9e6-11e8-9234-672a8d81f479","","","",""
"1008","1008","8011441902214117","public","2018-11-17 05:36:18","","2018-11-17 05:36:18","0","0","NORMAL_CLEARING","a748b576-e9e7-11e8-9238-672a8d81f479","","","",""
"1008","1008","700441902214117","public","2018-11-17 05:41:19","","2018-11-17 05:41:19","0","0","NORMAL_CLEARING","5a550d4a-e9e8-11e8-923c-672a8d81f479","","","",""
"1008","1008","600441902214117","public","2018-11-17 05:46:25","","2018-11-17 05:46:25","0","0","NORMAL_CLEARING","10c0dbea-e9e9-11e8-9240-672a8d81f479","","","",""
"1008","1008","009441902214117","public","2018-11-17 05:51:42","","2018-11-17 05:51:42","0","0","NORMAL_CLEARING","cd998ffa-e9e9-11e8-9244-672a8d81f479","","","",""
"1008","1008","7011441902214117","public","2018-11-17 05:57:02","","2018-11-17 05:57:02","0","0","NORMAL_CLEARING","8cc571aa-e9ea-11e8-9248-672a8d81f479","","","",""
"1008","1008","500441902214117","public","2018-11-17 06:02:34","","2018-11-17 06:02:34","0","0","NORMAL_CLEARING","52a1a0b0-e9eb-11e8-924c-672a8d81f479","","","",""
"1008","1008","0001441902214117","public","2018-11-17 06:08:15","","2018-11-17 06:08:15","0","0","NORMAL_CLEARING","1d742fec-e9ec-11e8-9250-672a8d81f479","","","",""
"1008","1008","400441902214117","public","2018-11-17 06:13:51","","2018-11-17 06:13:51","0","0","NORMAL_CLEARING","e6075fba-e9ec-11e8-9254-672a8d81f479","","","",""
"1008","1008","99011441902214117","public","2018-11-17 06:19:30","","2018-11-17 06:19:30","0","0","NORMAL_CLEARING","b005f6fa-e9ed-11e8-9258-672a8d81f479","","","",""
"1008","1008","300441902214117","public","2018-11-17 06:25:00","","2018-11-17 06:25:00","0","0","NORMAL_CLEARING","74f7b304-e9ee-11e8-925c-672a8d81f479","","","",""
"1008","1008","0002441902214117","public","2018-11-17 06:30:37","","2018-11-17 06:30:37","0","0","NORMAL_CLEARING","3dc10bf0-e9ef-11e8-9262-672a8d81f479","","","",""
"1008","1008","200441902214117","public","2018-11-17 06:36:23","","2018-11-17 06:36:23","0","0","NORMAL_CLEARING","0c1c6e5e-e9f0-11e8-9266-672a8d81f479","","","",""
"1008","1008","100441902214117","public","2018-11-17 06:41:39","","2018-11-17 06:41:39","0","0","NORMAL_CLEARING","c862fc5e-e9f0-11e8-926a-672a8d81f479","","","",""
"1008","1008","9001441902214117","public","2018-11-17 06:47:24","","2018-11-17 06:47:24","0","0","NORMAL_CLEARING","95b9b10c-e9f1-11e8-926e-672a8d81f479","","","",""
"1008","1008","88011441902214117","public","2018-11-17 06:53:08","","2018-11-17 06:53:08","0","0","NORMAL_CLEARING","62c01d80-e9f2-11e8-9272-672a8d81f479","","","",""
"1008","1008","01790900441902214117","public","2018-11-17 06:58:54","","2018-11-17 06:58:54","0","0","NORMAL_CLEARING","30d0c184-e9f3-11e8-9276-672a8d81f479","","","",""
"1008","1008","01180800441902214117","public","2018-11-17 07:05:11","","2018-11-17 07:05:11","0","0","NORMAL_CLEARING","120a22e4-e9f4-11e8-927a-672a8d81f479","","","",""
"1008","1008","01799100441902214117","public","2018-11-17 07:10:47","","2018-11-17 07:10:47","0","0","NORMAL_CLEARING","d9e0857e-e9f4-11e8-927e-672a8d81f479","","","",""
"1008","1008","91790900441902214117","public","2018-11-17 07:16:07","","2018-11-17 07:16:07","0","0","NORMAL_CLEARING","98bb596a-e9f5-11e8-9282-672a8d81f479","","","",""
"1008","1008","91180800441902214117","public","2018-11-17 07:21:32","","2018-11-17 07:21:32","0","0","NORMAL_CLEARING","5a43888c-e9f6-11e8-9286-672a8d81f479","","","",""
"1008","1008","91799100441902214117","public","2018-11-17 07:26:48","","2018-11-17 07:26:48","0","0","NORMAL_CLEARING","172ce6aa-e9f7-11e8-928a-672a8d81f479","","","",""
"1008","1008","0810441902214117","public","2018-11-17 07:32:09","","2018-11-17 07:32:09","0","0","NORMAL_CLEARING","d60e5f04-e9f7-11e8-928e-672a8d81f479","","","",""
"1008","1008","1100441902214117","public","2018-11-17 07:37:25","","2018-11-17 07:37:25","0","0","NORMAL_CLEARING","92a587e6-e9f8-11e8-9292-672a8d81f479","","","",""
"1008","1008","2200441902214117","public","2018-11-17 07:42:44","","2018-11-17 07:42:44","0","0","NORMAL_CLEARING","50cfd5d2-e9f9-11e8-9298-672a8d81f479","","","",""
"1008","1008","3300441902214117","public","2018-11-17 07:48:02","","2018-11-17 07:48:02","0","0","NORMAL_CLEARING","0e8ba89e-e9fa-11e8-929c-672a8d81f479","","","",""
"1008","1008","4400441902214117","public","2018-11-17 07:53:09","","2018-11-17 07:53:09","0","0","NORMAL_CLEARING","c56d27a4-e9fa-11e8-92a1-672a8d81f479","","","",""
"1008","1008","5500441902214117","public","2018-11-17 07:58:07","","2018-11-17 07:58:07","0","0","NORMAL_CLEARING","771fcce0-e9fb-11e8-92a5-672a8d81f479","","","",""
"1008","1008","6600441902214117","public","2018-11-17 08:03:05","","2018-11-17 08:03:05","0","0","NORMAL_CLEARING","283c818a-e9fc-11e8-92a9-672a8d81f479","","","",""
"1008","1008","9810441902214117","public","2018-11-17 08:08:09","","2018-11-17 08:08:09","0","0","NORMAL_CLEARING","ddcbbaa2-e9fc-11e8-92ad-672a8d81f479","","","",""
"1008","1008","7700441902214117","public","2018-11-17 08:12:55","","2018-11-17 08:12:55","0","0","NORMAL_CLEARING","885d304a-e9fd-11e8-92b1-672a8d81f479","","","",""
"1008","1008","8800441902214117","public","2018-11-17 08:17:52","","2018-11-17 08:17:52","0","0","NORMAL_CLEARING","391e678c-e9fe-11e8-92b5-672a8d81f479","","","",""
"1008","1008","9999900441902214117","public","2018-11-17 08:22:44","","2018-11-17 08:22:44","0","0","NORMAL_CLEARING","e70e8444-e9fe-11e8-92b9-672a8d81f479","","","",""
"1008","1008","99999900441902214117","public","2018-11-17 08:27:49","","2018-11-17 08:27:49","0","0","NORMAL_CLEARING","9cf2b334-e9ff-11e8-92bd-672a8d81f479","","","",""
"1008","1008","999999999900441902214117","public","2018-11-17 08:32:37","","2018-11-17 08:32:37","0","0","NORMAL_CLEARING","48aea0e8-ea00-11e8-92c1-672a8d81f479","","","",""
"1008","1008","99810441902214117","public","2018-11-17 08:37:23","","2018-11-17 08:37:23","0","0","NORMAL_CLEARING","f322f128-ea00-11e8-92c5-672a8d81f479","","","",""
"1008","1008","9999999900441902214117","public","2018-11-17 08:42:14","","2018-11-17 08:42:14","0","0","NORMAL_CLEARING","a05e5cce-ea01-11e8-92c9-672a8d81f479","","","",""
"1008","1008","99999999900441902214117","public","2018-11-17 08:47:07","","2018-11-17 08:47:07","0","0","NORMAL_CLEARING","4f807110-ea02-11e8-92cd-672a8d81f479","","","",""
"1008","1008","00011441902214117","public","2018-11-17 08:51:53","","2018-11-17 08:51:53","0","0","NORMAL_CLEARING","f9bbd70a-ea02-11e8-92d1-672a8d81f479","","","",""
"1008","1008","88800441902214117","public","2018-11-17 08:56:41","","2018-11-17 08:56:41","0","0","NORMAL_CLEARING","a57979b2-ea03-11e8-92d5-672a8d81f479","","","",""
"1008","1008","90011441902214117","public","2018-11-17 09:01:28","","2018-11-17 09:01:28","0","0","NORMAL_CLEARING","508141fa-ea04-11e8-92db-672a8d81f479","","","",""
"1008","1008","77700441902214117","public","2018-11-17 09:06:09","","2018-11-17 09:06:09","0","0","NORMAL_CLEARING","f801fdb6-ea04-11e8-92df-672a8d81f479","","","",""
"1008","1008","66600441902214117","public","2018-11-17 09:10:53","","2018-11-17 09:10:53","0","0","NORMAL_CLEARING","a136afee-ea05-11e8-92e3-672a8d81f479","","","",""
"1008","1008","11011441902214117","public","2018-11-17 09:15:38","","2018-11-17 09:15:38","0","0","NORMAL_CLEARING","4b276426-ea06-11e8-92e7-672a8d81f479","","","",""
"1008","1008","1810441902214117","public","2018-11-17 09:20:32","","2018-11-17 09:20:32","0","0","NORMAL_CLEARING","fa94c53e-ea06-11e8-92eb-672a8d81f479","","","",""
"1008","1008","55500441902214117","public","2018-11-17 09:25:16","","2018-11-17 09:25:16","0","0","NORMAL_CLEARING","a3da613a-ea07-11e8-92ef-672a8d81f479","","","",""
"1008","1008","44400441902214117","public","2018-11-17 09:29:59","","2018-11-17 09:29:59","0","0","NORMAL_CLEARING","4c12916a-ea08-11e8-92f3-672a8d81f479","","","",""
"1008","1008","10011441902214117","public","2018-11-17 09:34:59","","2018-11-17 09:34:59","0","0","NORMAL_CLEARING","ff292674-ea08-11e8-92f7-672a8d81f479","","","",""
"1008","1008","33300441902214117","public","2018-11-17 10:55:16","","2018-11-17 10:55:16","0","0","NORMAL_CLEARING","35fdbf24-ea14-11e8-92fd-672a8d81f479","","","",""
"1008","1008","999011441902214117","public","2018-11-17 11:00:24","","2018-11-17 11:00:24","0","0","NORMAL_CLEARING","edbc0e90-ea14-11e8-9301-672a8d81f479","","","",""
"1008","1008","22200441902214117","public","2018-11-17 11:05:52","","2018-11-17 11:05:52","0","0","NORMAL_CLEARING","b12e69cc-ea15-11e8-9305-672a8d81f479","","","",""
"1006","1006","00441902214116","public","2018-11-18 01:09:59","","2018-11-18 01:09:59","0","0","NORMAL_CLEARING","9d290966-ea8b-11e8-9481-672a8d81f479","","","",""
"1006","1006","011441902214116","public","2018-11-18 01:16:01","","2018-11-18 01:16:01","0","0","NORMAL_CLEARING","74eae46e-ea8c-11e8-948f-672a8d81f479","","","",""
"1006","1006","000441902214116","public","2018-11-18 01:21:48","","2018-11-18 01:21:48","0","0","NORMAL_CLEARING","43a62bce-ea8d-11e8-949d-672a8d81f479","","","",""
"1006","1006","900441902214116","public","2018-11-18 01:27:27","","2018-11-18 01:27:27","0","0","NORMAL_CLEARING","0dd8d036-ea8e-11e8-94a9-672a8d81f479","","","",""
"1006","1006","010441902214116","public","2018-11-18 01:33:16","","2018-11-18 01:33:16","0","0","NORMAL_CLEARING","de2b310c-ea8e-11e8-94b7-672a8d81f479","","","",""
"1006","1006","0011441902214116","public","2018-11-18 01:38:23","","2018-11-18 01:38:23","0","0","NORMAL_CLEARING","94ecf7f4-ea8f-11e8-94c3-672a8d81f479","","","",""
"1006","1006","9900441902214116","public","2018-11-18 01:43:17","","2018-11-18 01:43:17","0","0","NORMAL_CLEARING","44676fca-ea90-11e8-94cf-672a8d81f479","","","",""
